Participant,Hand,Expected Gesture,Predicted Gesture,Confidence,File,Correct
Pouya,Left,Unknown Gesture,Start-Talking,0.7583184242248535,Unknown_Left_4.csv,False
Pouya,Left,Unknown Gesture,Start-Talking,0.997860848903656,Unknown_Left_5.csv,False
Pouya,Left,Unknown Gesture,Hello,0.9921144247055054,Unknown_Left_6.csv,False
Pouya,Left,Unknown Gesture,Unknown Gesture,0.5454387664794922,Unknown_Left_7.csv,True
Pouya,Left,Unknown Gesture,Hello,0.9987062215805054,Unknown_Left_8.csv,False
Pouya,Left,Unknown Gesture,Stop-Talking,0.7249786853790283,Unknown_Left_9.csv,False
Pouya,Right,Unknown Gesture,Hello,0.9999730587005615,Unknown_Right_1.csv,False
Pouya,Right,Unknown Gesture,Hello,1.0,Unknown_Right_10.csv,False
Pouya,Right,Unknown Gesture,Hello,0.9999988079071045,Unknown_Right_2.csv,False
Pouya,Right,Unknown Gesture,Hello,0.9999731779098511,Unknown_Right_3.csv,False
Pouya,Right,Unknown Gesture,Hello,0.9999994039535522,Unknown_Right_4.csv,False
Pouya,Right,Unknown Gesture,Hello,0.9994407296180725,Unknown_Right_5.csv,False
Pouya,Right,Unknown Gesture,Hello,0.9992689490318298,Unknown_Right_6.csv,False
Pouya,Right,Unknown Gesture,Hello,0.9999837875366211,Unknown_Right_7.csv,False
Pouya,Right,Unknown Gesture,Hello,0.9999998807907104,Unknown_Right_8.csv,False
Pouya,Right,Unknown Gesture,Hello,0.9998241066932678,Unknown_Right_9.csv,False
Pouya,Left,Yes,Yes,0.9999983310699463,Pouya-Yes_Left_2025-04-04_13-43-17.csv,True
Pouya,Left,Yes,Yes,0.9999980926513672,Pouya-Yes_Left_2025-04-04_13-43-18.csv,True
Pouya,Left,Yes,Yes,0.999997615814209,Pouya-Yes_Left_2025-04-04_13-43-19.csv,True
Pouya,Left,Yes,Yes,0.9999971389770508,Pouya-Yes_Left_2025-04-04_13-43-20.csv,True
Pouya,Right,Yes,Yes,0.9993637204170227,Pouya-Yes_Right_2025-04-04_13-43-10.csv,True
Pouya,Right,Yes,Yes,0.9993166923522949,Pouya-Yes_Right_2025-04-04_13-43-11.csv,True
Pouya,Right,Yes,Yes,0.9993323683738708,Pouya-Yes_Right_2025-04-04_13-43-12.csv,True
